device_id,lat,lon,timestamp
van007,14.64578,120.962473,2025-05-12T09:15:30
van007,14.722575,120.605516,2025-05-13T06:59:00
van007,14.645012,120.820195,2025-05-13T04:23:30
van007,15.190083,120.848964,2025-05-12T11:45:30
van007,15.870634,120.706913,2025-05-12T14:53:00
van007,14.635079,120.847849,2025-05-13T04:03:30
van007,14.647323,120.813941,2025-05-13T04:28:00
van007,14.057412,121.027862,2025-05-12T23:05:00
van007,15.732644,120.735643,2025-05-12T14:15:00
van007,14.552768,120.977932,2025-05-12T18:08:00
van007,14.7781,120.451436,2025-05-13T08:50:30
van007,13.943901,121.039391,2025-05-13T00:13:00
van007,14.623831,120.878932,2025-05-13T03:41:00
van007,13.777148,121.056193,2025-05-13T01:53:00
van007,15.536731,120.776624,2025-05-12T13:21:00
van007,14.681397,120.719431,2025-05-13T05:36:30
van007,14.056493,121.027969,2025-05-12T23:05:30
van007,14.610462,120.916154,2025-05-13T03:14:00
van007,16.378654,120.600955,2025-05-12T17:13:00
van007,13.770488,121.056884,2025-05-13T01:57:00
van007,14.635831,120.845734,2025-05-13T04:05:00
van007,14.752222,120.523307,2025-05-13T07:58:30
van007,14.792845,120.410718,2025-05-13T09:20:00
van007,13.768779,121.057061,not-a-timestamp
van007,16.106556,120.657742,2025-05-12T15:58:00
van007,14.883502,120.9128,2025-05-12T10:21:00
van007,14.796767,120.399753,2025-05-13T09:28:00
van007,14.38344,120.995048,2025-05-12T19:49:30
van007,14.881708,120.913295,2025-05-12T10:20:30
van007,14.638015,120.839508,2025-05-13T04:09:30
van007,13.994037,121.034247,2025-05-12T23:43:00
van007,14.60093,120.942483,2025-05-13T02:55:00
van007,14.521165,120.981158,2025-05-12T18:27:00
van007,14.822764,120.327871,2025-05-13T10:20:00
van007,14.836902,120.288562,2025-05-13T10:48:30
van007,14.3409,120.999226,2025-05-12T20:15:00
van007,15.594775,120.764482,2025-05-12T13:37:00
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,13.850575,121.0488,2025-05-13T01:09:00
van007,14.800021,120.930299,2025-05-12T09:58:00
van007,14.620911,120.887195,2025-05-13T03:35:00
van007,14.663956,120.958691,2025-05-12T09:20:30
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,14.594534,120.960354,2025-05-13T02:42:00
van007,14.284219,121.005063,2025-05-12T20:49:00
van007,14.646496,120.816027,2025-05-13T04:26:30
van007,15.879699,120.705104,2025-05-12T14:55:30
van007,16.300652,120.617263,2025-05-12T16:51:30
van007,14.573678,120.975765,2025-05-12T17:55:30
van007,14.13084,121.020465,2025-05-12T22:21:00
van007,14.640376,120.833315,2025-05-13T04:14:00
van007,13.861417,121.047698,2025-05-13T01:02:30
van007,14.550343,120.978107,2025-05-12T18:09:30
van007,14.060777,121.027623,2025-05-12T23:03:00
van007,14.598418,120.949282,2025-05-13T02:50:00
van007,14.609957,120.917646,2025-05-13T03:13:00
van007,16.396902,120.597104,2025-05-12T17:18:00
van007,13.779684,121.055922,2025-05-13T01:51:30
van007,14.797845,120.396948,2025-05-13T09:30:00
van007,14.648343,120.811282,2025-05-13T04:30:00
van007,13.803841,121.053496,2025-05-13T01:37:00
van007,14.254265,121.00807,2025-05-12T21:07:00
van007,14.818932,120.338209,2025-05-13T10:12:30
van007,14.700162,120.667565,2025-05-13T06:14:00
van007,14.772912,120.465946,2025-05-13T08:40:00
van007,14.253318,121.008155,2025-05-12T21:07:30
van007,14.243395,121.009117,2025-05-12T21:13:30
van007,13.863915,121.047376,2025-05-13T01:01:00
van007,14.652076,120.80094,2025-05-13T04:37:30
van007,15.237257,120.839047,2025-05-12T11:58:30
van007,14.631875,120.85682,2025-05-13T03:57:00
van007,14.701909,120.662849,2025-05-13T06:17:30
van007,14.131663,121.020436,2025-05-12T22:20:30
van007,14.696688,120.677293,2025-05-13T06:07:00
van007,14.692129,120.689746,2025-05-13T05:58:00
van007,14.143341,121.019246,2025-05-12T22:13:30
van007,14.589432,120.974221,2025-05-12T09:00:00
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,15.794443,120.722873,2025-05-12T14:32:00
van007,13.956483,121.038035,2025-05-13T00:05:30
van007,14.017284,121.031973,2025-05-12T23:29:00
van007,14.678154,120.728391,2025-05-13T05:30:00
van007,15.059491,120.876077,2025-05-12T11:09:30
van007,14.27167,121.006273,2025-05-12T20:56:30
van007,14.66753,120.957995,2025-05-12T09:21:30
van007,15.275412,120.831104,2025-05-12T12:09:00
van007,14.442707,120.989014,2025-05-12T19:14:00
van007,13.923169,121.041495,2025-05-13T00:25:30
van007,14.207511,121.012813,2025-05-12T21:35:00
van007,14.557035,120.977448,2025-05-12T18:05:30
van007,14.780075,120.934414,2025-05-12T09:52:30
van007,14.026585,121.031001,2025-05-12T23:23:30
van007,16.121012,120.654724,2025-05-12T16:02:00
van007,14.303359,121.003115,2025-05-12T20:37:30
van007,15.583917,120.766786,2025-05-12T13:34:00
van007,13.891396,121.044664,2025-05-13T00:44:30
van007,14.653976,120.795413,2025-05-13T04:41:30
van007,14.727044,120.593077,2025-05-13T07:08:00
van007,13.833825,121.050421,2025-05-13T01:19:00
van007,14.633328,120.852725,2025-05-13T04:00:00
van007,14.716857,120.621327,2025-05-13T06:47:30
van007,14.104065,121.023145,2025-05-12T22:37:00
van007,14.771068,120.470782,2025-05-13T08:36:30
van007,14.076585,121.025995,2025-05-12T22:53:30
van007,16.068442,120.66563,2025-05-12T15:47:30
van007,15.181061,120.850849,2025-05-12T11:43:00
van007,14.758104,120.506791,2025-05-13T08:10:30
van007,15.572963,120.768998,2025-05-12T13:31:00
van007,13.893886,121.044478,2025-05-13T00:43:00
van007,16.233538,120.631265,2025-05-12T16:33:00
van007,14.788006,120.423942,2025-05-13T09:10:30
van007,15.086643,120.870502,2025-05-12T11:17:00
van007,14.731451,120.580562,2025-05-13T07:17:00
van007,14.110712,121.022576,2025-05-12T22:33:00
van007,14.824517,120.323134,2025-05-13T10:23:30
van007,14.662816,120.771159,2025-05-13T04:59:00
van007,14.325177,121.000925,2025-05-12T20:24:30
van007,13.958124,121.037869,2025-05-13T00:04:30
van007,15.647435,120.753473,2025-05-12T13:51:30
van007,14.786864,120.427375,2025-05-13T09:08:00
van007,13.838798,121.04991,2025-05-13T01:16:00
van007,14.705683,120.950027,2025-05-12T09:32:00
van007,13.868938,121.046917,2025-05-13T00:58:00
van007,14.754681,120.516446,2025-05-13T08:03:30
van007,14.766693,120.483287,not-a-timestamp
van007,14.467722,120.986522,2025-05-12T18:59:00
van007,14.159941,121.01752,2025-05-12T22:03:30
van007,14.744939,120.543279,2025-05-13T07:44:00
van007,13.818052,121.052016,2025-05-13T01:28:30
van007,14.360926,120.997289,2025-05-12T20:03:00
van007,14.676606,120.956102,2025-05-12T09:24:00
van007,15.462393,120.792152,2025-05-12T13:00:30
van007,14.729749,120.58541,2025-05-13T07:13:30
van007,13.905645,121.043267,2025-05-13T00:36:00
van007,14.77916,120.448766,2025-05-13T08:52:30
van007,14.018956,121.031787,2025-05-12T23:28:00
van007,13.932314,121.040549,2025-05-13T00:20:00
van007,15.440519,120.796696,2025-05-12T12:54:30
van007,14.776923,120.454961,2025-05-13T08:48:00
van007,14.544511,120.978733,2025-05-12T18:13:00
van007,14.826377,120.317483,2025-05-13T10:27:30
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,15.801632,120.721301,2025-05-12T14:34:00
van007,14.561212,120.977003,2025-05-12T18:03:00
van007,16.262625,120.625216,2025-05-12T16:41:00
van007,14.605511,120.930054,2025-05-13T03:04:00
van007,14.598574,120.972265,2025-05-12T09:02:30
van007,14.930623,120.903052,2025-05-12T10:34:00
van007,14.620422,120.888564,2025-05-13T03:34:00
van007,15.280826,120.83,2025-05-12T12:10:30
van007,14.8371,120.287881,2025-05-13T10:49:00
van007,14.703882,120.657275,not-a-timestamp
van007,14.462666,120.987039,2025-05-12T19:02:00
van007,14.787052,120.426655,2025-05-13T09:08:30
van007,15.019622,120.884465,2025-05-12T10:58:30
van007,14.671176,120.957106,2025-05-12T09:22:30
van007,14.489485,120.984362,2025-05-12T18:46:00
van007,14.762196,120.495661,2025-05-13T08:18:30
van007,15.23182,120.840152,2025-05-12T11:57:00
van007,15.313577,120.823148,2025-05-12T12:19:30
van007,14.830665,120.305875,2025-05-13T10:36:00
van007,14.749176,120.940825,2025-05-12T09:44:00
van007,14.684856,120.709789,2025-05-13T05:43:30
van007,14.24751,121.008752,2025-05-12T21:11:00
van007,14.869003,120.915943,2025-05-12T10:17:00
van007,16.164529,120.645661,2025-05-12T16:14:00
van007,14.644084,120.822946,2025-05-13T04:21:30
van007,14.119937,121.021578,2025-05-12T22:27:30
van007,14.576216,120.975569,2025-05-12T17:54:00
van007,15.834258,120.714473,2025-05-12T14:43:00
van007,14.619867,120.890003,2025-05-13T03:33:00
van007,14.255003,121.007901,2025-05-12T21:06:30
van007,13.759637,121.058017,2025-05-13T02:03:30
van007,14.674152,120.739496,2025-05-13T05:22:00
van007,14.601421,120.941059,2025-05-13T02:56:00
van007,14.39521,120.993888,2025-05-12T19:42:30
van007,14.493565,120.983811,2025-05-12T18:43:30
van007,14.288414,121.004572,2025-05-12T20:46:30
van007,14.587057,120.974509,2025-05-12T17:47:30
van007,14.817742,120.341687,2025-05-13T10:10:00
van007,15.817942,120.717947,2025-05-12T14:38:30
van007,15.946852,120.69096,2025-05-12T15:14:00
van007,15.429678,120.798909,2025-05-12T12:51:30
van007,14.29348,121.004033,2025-05-12T20:43:30
van007,14.919771,120.905282,2025-05-12T10:31:00
van007,16.126413,120.653544,2025-05-12T16:03:30
van007,14.070775,121.026622,2025-05-12T22:57:00
van007,14.717829,120.618631,2025-05-13T06:49:30
van007,14.206677,121.012812,2025-05-12T21:35:30
van007,14.985136,120.891633,2025-05-12T10:49:00
van007,13.880512,121.045762,2025-05-13T00:51:00
van007,15.511334,120.781826,2025-05-12T13:14:00
van007,14.200853,121.013359,2025-05-12T21:39:00
van007,14.68388,120.954479,2025-05-12T09:26:00
van007,14.589764,120.973455,2025-05-13T02:32:30
van007,14.734466,120.572329,2025-05-13T07:23:00
van007,14.701361,120.664125,2025-05-13T06:16:30
van007,16.052118,120.669088,2025-05-12T15:43:00
van007,14.805791,120.374825,2025-05-13T09:46:00
van007,14.611698,120.912772,2025-05-13T03:16:30
van007,14.771023,120.936412,2025-05-12T09:50:00
van007,14.137479,121.019872,2025-05-12T22:17:00
van007,14.546897,120.978428,2025-05-12T18:11:30
van007,15.447761,120.795201,2025-05-12T12:56:30
van007,14.707062,120.648303,2025-05-13T06:28:00
van007,14.669517,120.75248,2025-05-13T05:12:30
van007,14.771565,120.469427,2025-05-13T08:37:30
van007,15.905052,120.699662,2025-05-12T15:02:30
van007,13.808016,121.053088,2025-05-13T01:34:30
van007,14.52021,120.981184,2025-05-12T18:27:30
van007,16.402271,120.595973,2025-05-12T17:19:30
van007,14.190785,121.014453,2025-05-12T21:45:00
van007,14.625928,120.87338,2025-05-13T03:45:00
van007,16.259016,120.625875,2025-05-12T16:40:00
van007,14.449367,120.988335,2025-05-12T19:10:00
van007,13.844692,121.049323,2025-05-13T01:12:30
van007,14.63851,120.964,2025-05-12T09:13:30
van007,13.974828,121.036283,2025-05-12T23:54:30
van007,14.823769,120.325174,2025-05-13T10:22:00
van007,14.667032,120.759409,2025-05-13T05:07:30
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,14.0048,121.033213,2025-05-12T23:36:30
van007,14.711077,120.948774,2025-05-12T09:33:30
van007,14.036492,121.029946,2025-05-12T23:17:30
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,14.460252,120.987311,2025-05-12T19:03:30
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,13.929005,121.040945,2025-05-13T00:22:00
van007,14.690717,120.693919,2025-05-13T05:55:00
van007,14.174984,121.016097,2025-05-12T21:54:30
van007,14.225034,121.010968,2025-05-12T21:24:30
van007,14.825004,120.321696,2025-05-13T10:24:30
van007,15.079513,120.872031,2025-05-12T11:15:00
van007,14.716044,120.623418,2025-05-13T06:46:00
van007,14.114995,121.022137,2025-05-12T22:30:30
van007,14.746244,120.539842,2025-05-13T07:46:30
van007,14.281759,121.005235,2025-05-12T20:50:30
van007,14.912468,120.906882,2025-05-12T10:29:00
van007,16.331523,120.610811,2025-05-12T17:00:00
van007,14.646866,120.815405,2025-05-13T04:27:00
van007,13.918937,121.041952,2025-05-13T00:28:00
van007,13.8547,121.04833,2025-05-13T01:06:30
van007,14.724282,120.600706,2025-05-13T07:02:30
van007,15.097573,120.868187,2025-05-12T11:20:00
van007,14.609411,120.970012,2025-05-12T09:05:30
van007,14.666778,120.760181,2025-05-13T05:07:00
van007,15.445943,120.795487,2025-05-12T12:56:00
van007,14.748489,120.533595,2025-05-13T07:51:00
van007,14.659754,120.779461,2025-05-13T04:53:00
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,15.264601,120.833337,2025-05-12T12:06:00
van007,14.316815,121.001684,2025-05-12T20:29:30
van007,14.800968,120.388026,2025-05-13T09:36:30
van007,16.046682,120.670211,2025-05-12T15:41:30
van007,14.190025,121.014496,not-a-timestamp
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,14.79625,120.401067,2025-05-13T09:27:00
van007,14.777377,120.453555,2025-05-13T08:49:00
van007,14.456034,120.987693,2025-05-12T19:06:00
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,13.877306,121.046098,2025-05-13T00:53:00
van007,14.761197,120.498409,2025-05-13T08:16:30
van007,14.465229,120.98673,2025-05-12T19:00:30
van007,14.527723,120.980468,2025-05-12T18:23:00
van007,14.79625,120.401067,not-a-timestamp
van007,14.742987,120.548841,2025-05-13T07:40:00
van007,14.325972,121.000782,2025-05-12T20:24:00
van007,14.618384,120.894093,2025-05-13T03:30:00
van007,14.525279,120.980633,2025-05-12T18:24:30
van007,13.883948,121.045399,2025-05-13T00:49:00
van007,13.878105,121.045967,2025-05-13T00:52:30
van007,14.208417,121.012626,2025-05-12T21:34:30
van007,14.805284,120.376205,2025-05-13T09:45:00
van007,14.375128,120.995902,2025-05-12T19:54:30
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,16.269867,120.623589,2025-05-12T16:43:00
van007,14.350115,120.998297,2025-05-12T20:09:30
van007,15.032281,120.881834,2025-05-12T11:02:00
van007,15.121198,120.863271,2025-05-12T11:26:30
van007,15.244587,120.837583,2025-05-12T12:00:30
van007,14.743695,120.546848,2025-05-13T07:41:30
van007,14.084839,121.025146,2025-05-12T22:48:30
van007,14.79922,120.392836,2025-05-13T09:33:00
van007,16.398645,120.596792,2025-05-12T17:18:30
van007,14.583636,120.974832,2025-05-12T17:49:30
van007,14.6399,120.834765,2025-05-13T04:13:00
van007,14.885344,120.912467,2025-05-12T10:21:30
van007,15.144768,120.858367,2025-05-12T11:33:00
van007,14.315921,121.001818,2025-05-12T20:30:00
van007,13.971504,121.03652,2025-05-12T23:56:30
van007,15.691017,120.744437,2025-05-12T14:03:30
van007,14.32756,121.000698,2025-05-12T20:23:00
van007,14.787602,120.425247,2025-05-13T09:09:30
van007,13.806323,121.05329,2025-05-13T01:35:30
van007,16.032168,120.673289,2025-05-12T15:37:30
van007,13.896439,121.044187,2025-05-13T00:41:30
van007,14.852658,120.919232,2025-05-12T10:12:30
van007,16.09738,120.659579,2025-05-12T15:55:30
van007,999.0,999.0,2025-05-12T15:32:58.726864
van007,15.012333,120.885951,2025-05-12T10:56:30
van007,14.20919,121.012597,2025-05-12T21:34:00
van007,14.214164,121.012127,2025-05-12T21:31:00
van007,14.995981,120.889448,2025-05-12T10:52:00
van007,14.680423,120.722098,2025-05-13T05:34:30
van007,14.857992,120.91816,2025-05-12T10:14:00
van007,14.466106,120.986707,2025-05-12T19:00:00
van007,14.294235,121.003997,2025-05-12T20:43:00
van007,14.818268,120.340359,2025-05-13T10:11:00
van007,14.562777,120.976873,2025-05-12T18:02:00
van007,14.023138,121.031395,2025-05-12T23:25:30
van007,14.267503,121.006766,2025-05-12T20:59:00
van007,14.817287,120.343052,2025-05-13T10:09:00
van007,15.266358,120.833037,2025-05-12T12:06:30
van007,15.182865,120.850453,2025-05-12T11:43:30
van007,14.680739,120.721446,2025-05-13T05:35:00
van007,13.785494,121.055414,2025-05-13T01:48:00
van007,16.053914,120.668675,2025-05-12T15:43:30
van007,14.688481,120.700149,2025-05-13T05:50:30
van007,14.30007,121.003405,2025-05-12T20:39:30
van007,14.726843,120.593666,2025-05-13T07:07:30
van007,14.560358,120.977142,2025-05-12T18:03:30
van007,14.698148,120.673149,2025-05-13T06:10:00
van007,14.766174,120.484618,2025-05-13T08:26:30
van007,14.496902,120.983516,not-a-timestamp
van007,14.753247,120.520485,2025-05-13T08:00:30
van007,14.611961,120.912073,2025-05-13T03:17:00
van007,14.602717,120.937588,2025-05-13T02:58:30
van007,14.607911,120.923064,2025-05-13T03:09:00
